id,vintage_year,monthly_installment,loan_balance,bureau_score,num_bankrupt_iva,time_since_bankrupt,num_ccj,time_since_ccj,ccj_amount,num_bankrupt,num_iva,min_months_since_bankrupt,pl_flag,region,ltv,arrears_months,origination_date,maturity_date,repayment_type,arrears_status,arrears_segment,mob,remaining_mat,loan_term,live_status,repaid_status,month,arrears_event,bankrupt_event,term_expiry_event,worst_arrears_status,max_arrears_12m,recent_arrears_date,months_since_2mia,avg_mia_6m,max_arrears_bal_6m,max_mia_6m,avg_bal_6m,avg_bureau_score_6m,cc_util,annual_income,emp_length,months_since_recent_cc_delinq
4504660,2006,521.7,131771.71,378,1,59,1,59,0,0,1,0,0,r_b,0.7887,0,06-04-2006,30-04-2028,IO,1,1,113,151,22,1,0,9,0,0,0,1,0,,,0,0,0,131762,358,0.8054,45101,2,7
2785842,2003,449.61,50628.38,536,0,0,0,0,0,0,0,0,1,r_i,0.2959,0,07-03-2003,31-03-2028,Non-IO,1,1,150,150,25,1,0,9,0,0,0,1,0,,,0,0,0,51490,478,0.52,63270,5,12
6788493,2007,1082.86,283126.23,681,0,0,0,0,0,0,0,0,0,r_d,0.5885,0,29-03-2007,31-03-2017,IO,1,1,102,18,10,1,0,9,0,0,0,1,0,,,0,-17066,0,283718,682,0.475,77520,5,4
6001184,2005,390.07,59257.6,463,0,0,0,0,0,0,0,0,1,r_g,0.8105,0,15-03-2005,31-03-2035,Non-IO,1,1,126,234,30,1,0,9,0,0,0,1,0,,,0,0,0,59794,438,0.3974,70295,12,14
3142834,2006,497.8,125434.25,214,0,0,0,0,0,0,0,0,1,r_d,0.6722,0,21-06-2006,30-06-2031,IO,1,1,111,189,25,1,0,9,0,0,0,1,0,,,0,0,0,125428,214,0.2566,52759,3,14
9939949,2003,743.6,86214.02,200,0,0,0,0,0,0,0,0,0,r_d,0.596,1.055406132,03-10-2003,31-10-2028,Non-IO,2,2,143,157,25,1,0,9,0,0,0,2,1.055406132,,,0,-702,0,85922,194,0.3739,78824,8,12
9606709,2007,651.66,172282.2,514,0,0,0,0,0,0,0,0,0,r_f,0.6381,0,07-03-2007,31-03-2017,IO,1,1,102,18,10,1,0,9,0,0,0,2,1,,,0,652,2,172422,514,0.5793,88265,10,9
6388191,2007,853.8,215170.2,403,0,0,0,0,0,0,0,0,1,r_h,0.9683,0,18-05-2007,31-05-2032,IO,1,1,100,200,25,1,0,9,0,0,0,1,0,,,0,0,0,215160,392,0.4161,73119,5,9
3223804,2007,996.26,137738.96,226,0,0,0,0,0,0,0,0,1,r_d,0.6491,0.955142232,08-02-2007,29-02-2032,Non-IO,2,1,103,197,25,1,0,9,1,0,0,2,1,,,0,996,2,138202,274,1.078,82219,7,6
6786725,2003,335.3,37946.37,463,0,0,0,0,0,0,0,0,1,r_l,0.3519,0,04-03-2003,31-03-2028,Non-IO,1,1,150,150,25,1,0,9,0,0,0,1,0,,,0,-232,0,38586,464,0.5968,44596,4,9
6632109,2004,323,40874.61,214,0,0,0,0,0,0,0,0,0,r_c,0.3679,1.1874613,19-04-2004,30-04-2029,Non-IO,2,2,137,163,25,1,0,9,0,0,0,2,2.380897833,28-02-2015,7,2,514,2,41560,224,1.0805,43586,5,6
5207663,2006,571.36,90425.69,471,0,0,0,0,0,0,0,0,0,r_g,0.68,0,13-12-2006,31-12-2035,Non-IO,1,1,105,243,29,1,0,9,0,0,0,1,0,,,0,0,0,91222,436,0.5813,57350,5,4
3142069,2004,94.2,12241.14,529,0,0,0,0,0,0,0,0,0,r_g,0.0917,0,26-10-2004,31-10-2015,IO,1,1,131,1,11,1,0,9,0,0,0,1,0,,,0,-40896,0,12776,530,0.5138,73416,10,5
6144315,2004,280.6,70720.25,422,0,0,0,0,0,0,0,0,0,r_c,0.6884,0,20-10-2004,31-10-2029,IO,1,1,131,169,25,1,0,9,0,0,0,1,0,,,0,-26,0,70714,462,0.6895,70043,8,10
1419531,2005,385.16,102899.06,319,0,0,0,0,0,0,0,0,0,r_a,0.9127,0,29-06-2005,30-06-2030,IO,1,1,123,177,25,1,0,9,0,0,0,1,0,,,0,-140,0,102900,326,0.6375,85344,4,7
8922885,2003,468.93,8417.48,293,1,45,1,45,0,0,1,0,0,r_e,0.3708,0,28-04-2003,30-04-2017,Non-IO,1,1,149,19,14,1,0,9,0,0,0,1,0,,,0,-16,0,9896,294,0.7669,72283,7,2
9867741,2006,247.32,62088,509,0,0,0,0,0,0,0,0,1,r_a,0.7773,0,06-04-2006,30-04-2031,IO,1,1,113,187,25,1,0,9,0,0,0,1,0,,,0,0,0,62086,492,0.5414,53870,1,11
1615512,2006,554.8,84958.38,423,0,0,0,0,0,0,0,0,1,r_d,0.6335,0.268997837,03-07-2006,31-07-2036,Non-IO,2,1,110,250,30,1,0,9,0,0,0,1,0.268997837,,,0,0,0,85556,400,0.1561,38220,2,14
8714879,2004,910.55,110850.14,478,0,0,0,0,0,0,0,0,0,r_c,0.4439,0,20-07-2004,31-07-2029,Non-IO,1,1,134,166,25,1,0,9,0,0,0,1,0,,,0,0,0,112566,468,0.5005,56716,10,5
9902360,2006,359.46,92436.69,537,0,0,0,0,0,0,0,0,0,r_a,0.6697,0,10-01-2006,31-01-2021,IO,1,1,116,64,15,1,0,9,0,0,0,1,0,,,0,-2954,0,92706,444,0.501,62652,10,13
9425893,2004,390.52,28300.23,456,0,0,0,0,0,0,0,0,0,r_a,0.315,0,29-11-2004,30-11-2022,Non-IO,1,1,130,86,18,1,0,9,0,0,0,1,0,,,0,-20,0,29286,456,0.4559,54467,4,6
2951215,2002,147.9,3400.49,465,0,0,0,0,0,0,0,0,0,r_c,0.0478,0,19-09-2002,30-09-2017,Non-IO,1,1,156,24,15,1,0,9,0,0,0,1,0,,,0,-24,0,3870,470,0.6287,73570,4,7
1865273,2005,480.97,75905.42,413,0,0,0,0,0,0,0,0,0,r_c,0.7115,0,28-10-2005,31-10-2035,Non-IO,1,1,119,241,30,1,0,9,0,0,0,1,0.565461463,,,0,272,0,76448,414,0.3682,70226,5,14
3387183,2006,794.8,210028.39,334,1,15,2,41,38748,1,0,15,0,r_h,0.7561,0,24-04-2006,30-04-2019,IO,1,1,113,43,13,1,0,9,0,0,0,1,0,,,0,0,0,210030,358,0.7202,49439,4,2
1036817,2005,640.45,80649.42,232,1,36,0,0,0,0,1,0,0,r_i,0.6909,0.077023968,26-04-2005,30-04-2030,Non-IO,2,1,125,175,25,1,0,9,0,0,0,1,0.077023968,,,0,50,0,81750,260,0.3029,87166,4,18
2275031,2006,282.96,49999.23,471,0,0,0,0,0,0,0,0,0,r_g,0.6264,0,21-06-2006,30-06-2041,Non-IO,1,1,111,309,35,1,0,9,0,0,0,1,0,,,0,-1214,0,50558,454,0.7042,62501,5,4
3794662,2004,292.8,43126.86,427,0,0,0,0,0,0,0,0,1,r_m,0.4631,0,25-02-2004,28-02-2034,Non-IO,1,1,139,221,30,1,0,9,0,0,0,1,0,,,0,0,0,43548,428,0.58,58321,11,8
2753995,2007,714.17,188693.03,385,0,0,0,0,0,0,0,0,0,r_d,0.7289,0,12-01-2007,31-01-2032,IO,1,1,104,196,25,1,0,9,0,0,0,1,0,,,0,-584,0,188694,400,0.5303,57068,8,3
4345051,2007,432.5,108978.48,471,0,0,0,0,0,0,0,0,1,r_m,0.8099,0,23-01-2007,31-01-2032,IO,1,1,104,196,25,1,0,9,0,0,0,1,0,,,0,0,0,108974,480,0.3206,66311,8,13
3198098,2006,538,135563.95,487,0,0,0,0,0,0,0,0,1,r_b,0.8387,0,21-11-2006,30-11-2027,IO,1,1,106,146,21,1,0,9,0,0,0,1,0,,,0,0,0,135558,468,0.482,33567,3,6
2197814,2003,265.49,70204.03,301,0,0,1,69,10005,0,0,0,0,r_m,0.3956,0,29-08-2003,31-08-2023,IO,1,1,145,95,20,1,0,9,0,0,0,2,1.165090964,,,0,-164,0,70322,304,0.2618,56410,8,17
7808646,2004,647.99,96259.56,399,0,0,0,0,0,0,0,0,1,r_d,0.4861,0,01-06-2004,30-06-2034,Non-IO,1,1,135,225,30,1,0,9,0,0,0,1,0,,,0,0,0,97186,394,0.3083,79287,8,16
2840372,2006,437.23,109393.88,332,0,0,0,0,0,0,0,0,1,r_a,1.1037,0,22-05-2006,31-05-2034,IO,1,1,112,224,28,1,0,9,0,0,0,1,0,,,0,-282,0,109416,328,0.422,53626,1,5
8793065,2003,499.5,131989.45,361,0,0,1,5,772,0,0,0,0,r_d,0.522,0,19-11-2003,30-11-2018,IO,1,1,142,38,15,1,0,9,0,0,0,1,0,,,0,0,0,131984,342,0.6637,59958,4,6
6851543,2005,445.3,56393.86,420,0,0,0,0,0,0,0,0,1,r_i,0.628,0,19-04-2005,30-04-2030,Non-IO,1,1,125,175,25,1,0,9,0,0,0,1,0.489063553,,,0,0,0,57162,384,0.2501,74931,8,13
6071985,2006,1379.43,85075.15,247,0,0,0,0,0,0,0,0,0,r_i,0.3868,0,07-09-2006,30-09-2021,Non-IO,1,1,108,72,15,1,0,9,0,0,0,1,0,,,0,0,0,88558,268,0.6501,45076,1,12
6821095,2006,361.9,97115.84,432,0,0,0,0,0,0,0,0,0,r_a,0.8424,0,07-07-2006,31-07-2036,IO,1,1,110,250,30,1,0,9,0,0,0,1,0,,,0,-3228,0,97030,432,0.6061,62788,8,9
1285067,2007,411.13,74131.42,401,0,0,0,0,0,0,0,0,1,r_l,0.8497,0,02-04-2007,30-04-2042,Non-IO,1,1,101,319,35,1,0,9,0,0,0,1,0,,,0,0,0,74534,368,0.4068,56840,10,10
6860434,2005,281.4,31541.5,555,0,0,0,0,0,0,0,0,0,r_f,0.0226,0,25-02-2005,29-02-2020,IO,1,1,127,53,15,1,0,9,0,0,0,1,0,,,0,-68306,0,35388,556,0.8486,103747,10,9
4816509,2007,88.2,23816.86,,,,,,,,,,0,r_a,0.4052,0,18-01-2007,31-01-2017,IO,1,1,104,16,10,1,0,9,0,0,0,1,0,,,0,-14852,0,23504,,0.3645,69718,11,14
3529875,2003,178.4,21160.61,514,0,0,0,0,0,0,0,0,0,r_i,0.1877,0,30-10-2003,31-10-2028,Non-IO,1,1,143,157,25,1,0,9,0,0,0,1,0,,,0,-136,0,21502,518,0.3803,63779,10,12
1659222,2005,482.15,61531.26,517,0,0,0,0,0,0,0,0,0,r_b,0.4649,0,06-09-2005,30-09-2030,Non-IO,1,1,120,180,25,1,0,9,0,0,0,1,0,,,0,0,0,66508,500,0.4109,98620,10,6
6325291,2004,1060.7,82531.25,399,0,0,0,0,0,0,0,0,0,r_b,0.3821,0,18-05-2004,31-05-2023,Non-IO,1,1,136,92,19,1,0,9,0,0,0,1,0,,,0,0,0,85134,382,0.3497,85453,9,11
5776381,2006,437.4,78984.79,71,0,0,0,0,0,0,0,0,1,r_c,0.8648,0,02-05-2006,31-05-2041,Non-IO,1,1,112,308,35,1,0,9,0,0,0,1,0,,,0,0,0,79410,74,0.4907,48068,3,11
1583637,2006,1536.83,204932.78,446,0,0,0,0,0,0,0,0,0,r_d,0.4215,0,20-04-2006,30-04-2031,Non-IO,1,1,113,187,25,1,0,9,0,0,0,1,0,,,0,0,0,207580,392,0.6217,82716,5,5
8481374,2007,339.41,55711.26,472,0,0,0,0,0,0,0,0,0,r_i,0.763,0,20-03-2007,31-03-2037,Non-IO,1,1,102,258,30,1,0,9,0,0,0,1,0,,,0,0,0,56158,468,0.4305,58824,7,12
2722783,2003,517.1,70199.82,340,0,0,0,0,0,0,0,0,0,r_c,0.6529,0,26-09-2003,30-09-2028,Non-IO,1,1,144,156,25,1,0,9,0,0,0,1,0,,,0,-10,0,71108,340,0.4037,90459,4,6
1791176,2002,965,16078.17,400,0,0,1,55,7992,0,0,0,0,r_d,0.0768,0,20-02-2002,28-02-2017,Non-IO,1,1,163,17,15,1,0,9,0,0,0,1,0,,,0,-32,0,19202,388,0.3441,54738,3,14
5755898,2005,379,95103.27,198,0,0,2,19,3054,0,0,0,1,r_c,0.8268,1,06-12-2005,31-12-2025,IO,2,2,117,123,20,1,0,9,0,0,0,2,1,,,0,380,2,94852,180,0.2098,53308,5,14
4132804,2006,955.59,239838.58,461,0,0,0,0,0,0,0,0,0,r_d,0.7482,0,29-11-2006,30-11-2031,IO,1,1,106,194,25,1,0,9,0,0,0,1,0,,,0,-18,0,239840,464,0.2363,67213,4,14
5180142,2004,287.2,12870.78,546,0,0,0,0,0,0,0,0,0,r_e,0.2862,0,27-10-2004,31-10-2019,Non-IO,1,1,131,49,15,1,0,9,0,0,0,1,0,,,0,-228,0,13700,548,0.5337,69145,5,4
5711731,2006,408,104141.41,141,0,0,0,0,0,0,0,0,1,r_c,0.9356,2.882769608,15-12-2006,31-12-2036,IO,2,2,105,255,30,1,0,9,0,0,0,2,2.882769608,30-09-2015,0,2,790,2,103470,218,0.4715,59198,5,8
6521741,2006,579.8,78489.42,364,0,0,0,0,0,0,0,0,1,r_i,0.7124,0,14-12-2006,31-12-2031,Non-IO,1,1,105,195,25,1,0,9,0,0,0,1,0.990807175,,,0,574,0,79508,334,0.6239,89449,4,6
5853658,2006,428.29,26100.7,474,0,0,0,0,0,0,0,0,0,r_b,0.1733,0,11-08-2006,31-08-2021,Non-IO,1,1,109,71,15,1,0,9,0,0,0,1,0,,,0,-14,0,27188,472,0.4921,50575,2,6
4822846,2007,981.6,135210.4,321,0,0,0,0,0,0,0,0,0,r_l,0.6424,0,05-01-2007,31-01-2032,Non-IO,1,1,104,196,25,1,0,9,0,0,0,1,0,,,0,0,0,136832,296,0.3686,45263,3,17
8674771,2005,529.23,130691.67,543,0,0,0,0,0,0,0,0,0,r_m,0.8424,0,29-03-2005,31-03-2030,IO,1,1,126,174,25,1,0,9,0,0,0,1,0,,,0,0,0,130302,556,0.4936,53085,2,6
4893759,2006,311.9,49522.23,510,0,0,0,0,0,0,0,0,1,r_a,0.7954,0,18-07-2006,31-07-2036,Non-IO,1,1,110,250,30,1,0,9,0,0,0,1,0,,,0,-22,0,49928,494,0.4837,84312,9,4
9331027,2006,336.79,88963.12,320,0,0,0,0,0,0,0,0,0,r_c,0.7259,0,23-08-2006,31-08-2028,IO,1,1,109,155,22,1,0,9,0,0,0,1,0,,,0,0,0,88964,316,0.5268,51275,3,5
1867185,2006,397.4,85920.67,,,,,,,,,,0,r_m,0.4746,0,20-12-2006,31-12-2028,IO,1,1,105,159,22,1,0,9,0,0,0,1,0,,,0,-41886,0,86168,,0.2043,46022,2,12
9411377,2007,315.2,79217.25,200,0,0,0,0,0,0,0,0,1,r_i,0.8777,0,04-05-2007,31-05-2032,IO,1,1,100,200,25,1,0,9,0,0,0,1,0,,,0,-2,0,79212,116,0.4003,77491,4,7
7697989,2005,76.1,80289.68,371,0,0,0,0,0,0,0,0,0,r_e,0.3944,0,20-07-2005,31-07-2040,IO,1,1,122,298,35,1,0,9,0,0,0,1,0,,,0,0,0,80288,372,0.735,49925,3,5
7399744,2007,1469.96,388376.59,417,0,0,0,0,0,0,0,0,0,r_f,0.6027,0,12-01-2007,31-01-2025,IO,1,1,104,112,18,1,0,9,0,0,0,1,0,,,0,0,0,388376,454,0.7683,82038,6,10
3324111,2006,539.82,142649.07,279,0,0,0,0,0,0,0,0,0,r_h,0.5227,0,04-12-2006,31-12-2024,IO,1,1,105,111,18,1,0,9,0,0,0,1,0,,,0,0,0,142648,292,0.9489,54715,4,10
1786429,2007,105,111408.36,130,0,0,1,56,562,0,0,0,0,r_d,0.4275,0,09-02-2007,28-02-2038,IO,1,1,103,269,31,1,0,9,0,0,0,1,0,,,0,-9566,0,111138,118,0.8791,45197,1,7
4674328,2003,693.43,102666.03,388,0,0,0,0,0,0,0,0,0,r_c,0.5352,0,14-10-2003,31-10-2033,Non-IO,1,1,143,217,30,1,0,9,0,0,0,1,0.919429503,,,0,628,0,103956,388,0.5687,78292,10,8
4273075,2007,1102.4,120329,378,0,0,0,0,0,0,0,0,1,r_e,0.2342,1,21-03-2007,31-03-2027,Non-IO,2,2,102,138,20,1,0,9,0,0,0,2,1,,,0,428,0,121466,304,0.598,77397,8,9
7664666,2006,377,66481.6,191,0,0,0,0,0,0,0,0,1,r_g,0.9363,0,28-03-2006,31-03-2041,Non-IO,1,1,114,306,35,1,0,9,0,0,0,1,0,,,0,-24,0,66866,202,0.1633,87529,5,12
8704735,2007,639.75,111033.68,558,0,0,0,0,0,0,0,0,1,r_e,0.3803,0,11-05-2007,31-05-2040,Non-IO,1,1,100,296,33,1,0,9,0,0,0,1,0,,,0,0,0,111720,514,0.2764,94453,6,13
5600418,2005,556.18,146972.51,557,0,0,0,0,0,0,0,0,0,r_c,0.6241,0,15-08-2005,31-08-2017,IO,1,1,121,23,12,1,0,9,0,0,0,1,0,,,0,-544,0,146974,540,0.3323,36642,5,12
1258855,2006,476.5,74400.56,500,0,0,0,0,0,0,0,0,0,r_h,0.6932,0,20-07-2006,31-07-2036,Non-IO,1,1,110,250,30,1,0,9,0,0,0,1,0,,,0,-602,0,75374,500,0.4648,56395,6,10
7895916,2006,493.58,87847.85,226,0,0,0,0,0,0,0,0,1,r_c,0.8194,0,28-06-2006,30-06-2041,Non-IO,1,1,111,309,35,1,0,9,0,0,0,1,0,,,0,-2344,0,88380,212,0.4038,73071,5,11
7070268,2006,867.82,84011.17,537,0,0,0,0,0,0,0,0,0,r_d,0.1426,0,27-01-2006,31-01-2026,Non-IO,1,1,116,124,20,1,0,9,0,0,0,1,0,,,0,-43378,0,85846,544,0.5532,56213,9,13
5810994,2006,376.22,58318.1,184,0,0,0,0,0,0,0,0,1,r_g,0.8006,0,06-01-2006,31-01-2036,Non-IO,1,1,116,244,30,1,0,9,0,0,0,1,0,,,0,-552,0,58878,202,0.7562,45409,2,11
4942361,2006,329,58738.78,420,0,0,0,0,0,0,0,0,1,r_i,0.7029,0,13-07-2006,31-07-2041,Non-IO,1,1,110,310,35,1,0,9,0,0,0,1,0,,,0,0,0,59070,434,0.9653,50046,2,2
4914577,2007,826.9,208378.86,288,0,0,0,0,0,0,0,0,1,r_c,1.0065,0,23-04-2007,30-04-2022,IO,1,1,101,79,15,1,0,9,0,0,0,1,0,,,0,0,0,208368,384,0.5695,61860,7,7
4113366,2014,521.74,90914.94,34,0,0,0,0,0,0,0,0,1,r_l,0.7708,0,24-07-2014,31-07-2040,Non-IO,1,1,14,298,26,1,0,9,0,0,0,1,0,,,0,0,0,91466,168,0.3059,73994,12,16
5876511,2006,474.2,87190.23,218,0,0,0,0,0,0,0,0,1,r_i,0.8676,1.831463518,30-08-2006,31-08-2041,Non-IO,2,2,109,311,35,1,0,9,1,0,0,2,2,30-06-2015,3,2,948,2,87488,220,0.5367,49349,4,7
4180954,2006,195.01,48942.67,576,0,0,0,0,0,0,0,0,1,r_i,0.7742,0,21-03-2006,31-03-2031,IO,1,1,114,186,25,1,0,9,0,0,0,1,0,,,0,-40,0,48942,540,1.0544,77395,4,5
4528288,2006,268.5,68865.98,,,,,,,,,,1,r_d,0.6673,1.009981378,24-04-2006,30-04-2036,IO,2,2,113,247,30,1,0,9,1,0,0,2,1.048193669,,,0,282,2,68804,,0.8922,41789,3,9
8606475,2006,633.6,159677.97,510,0,0,0,0,0,0,0,0,1,r_l,0.8521,0,26-07-2006,31-07-2031,IO,1,1,110,190,25,1,0,9,0,0,0,1,0,,,0,0,0,159670,510,0.2325,52073,4,15
4436481,2007,423.01,59070.58,411,0,0,0,0,0,0,0,0,0,r_i,0.7116,0,23-02-2007,29-02-2032,Non-IO,1,1,103,197,25,1,0,9,0,0,0,1,0,,,0,0,0,59764,438,0.4424,44167,4,6
8164501,2007,398.1,64346.73,321,0,0,0,0,0,0,0,0,1,r_i,0.7711,0,26-03-2007,31-03-2037,Non-IO,1,1,102,258,30,1,0,9,0,0,0,1,0,,,0,0,0,64840,274,0.7597,55023,6,5
9466695,2005,210.51,26832.4,517,0,0,0,0,0,0,0,0,0,r_b,0.1864,0,04-04-2005,30-04-2030,Non-IO,1,1,125,175,25,1,0,9,0,0,0,1,0,,,0,-8042,0,27212,524,0.2549,76172,10,11
4671225,2006,638.5,116195.78,366,0,0,0,0,0,0,0,0,0,r_e,0.2122,0,15-06-2006,30-06-2041,Non-IO,1,1,111,309,35,1,0,9,0,0,0,1,0,,,0,-10,0,116888,372,0.6026,88546,6,13
8622981,2006,361.9,65241.9,415,0,0,0,0,0,0,0,0,1,r_e,0.3912,0,16-06-2006,30-06-2041,Non-IO,1,1,111,309,35,1,0,9,0,0,0,1,0,,,0,0,0,65596,412,0.3283,84834,7,14
5297505,2006,359.2,34404.57,485,0,0,0,0,0,0,0,0,0,r_h,0.2694,0,05-06-2006,30-06-2026,Non-IO,1,1,111,129,20,1,0,9,0,0,0,1,0,,,0,-702,0,35242,474,0.7807,56842,6,11
6380732,2005,190.56,23781.15,440,0,0,0,0,0,0,0,0,0,r_i,0.3278,0,21-06-2005,30-06-2030,Non-IO,1,1,123,177,25,1,0,9,0,0,0,1,0,,,0,-632,0,24162,446,0.4986,66202,9,3
8760307,2006,225.91,30275.05,308,0,0,0,0,0,0,0,0,1,r_i,0.4807,0,27-09-2006,30-09-2031,Non-IO,1,1,108,192,25,1,0,9,0,0,0,1,0,,,0,-20,0,30638,272,0.2053,85008,6,16
3129076,2006,458.8,79363.88,317,0,0,0,0,0,0,0,0,1,r_c,0.796,0,23-10-2006,31-10-2040,Non-IO,1,1,107,301,34,1,0,9,0,0,0,1,0,,,0,-724,0,79872,314,0.333,61667,11,12
5764625,2007,401.9,101166.33,179,0,0,0,0,0,0,0,0,1,r_a,0.9322,0,27-03-2007,31-03-2037,IO,1,1,102,258,30,1,0,9,0,0,0,1,0.590196566,,,0,238,0,101354,180,0.1656,61301,8,11
6570207,2006,475.38,74912.29,260,0,0,0,0,0,0,0,0,1,r_c,0.611,0,20-06-2006,30-06-2036,Non-IO,1,1,111,249,30,1,0,9,0,0,0,1,0,,,0,0,0,75528,200,0.3343,84254,9,11
4062581,2007,479.85,86281.16,421,0,0,0,0,0,0,0,0,1,r_c,0.8387,0,20-02-2007,28-02-2042,Non-IO,1,1,103,317,35,1,0,9,0,0,0,1,0,,,0,-22,0,86754,424,0.8489,27760,3,9
8311525,2004,692.3,183636.52,364,0,0,0,0,0,0,0,0,0,r_d,0.614,0,13-12-2004,31-12-2029,IO,1,1,129,171,25,1,0,9,0,0,0,1,0,,,0,-36,0,183628,364,0.1905,62409,8,16
6926847,2003,267.1,30779.57,481,0,0,0,0,0,0,0,0,0,r_c,0.2843,0,25-09-2003,30-09-2028,Non-IO,1,1,144,156,25,1,0,9,0,0,0,1,0,,,0,-26,0,31288,482,0.6278,58588,6,4
9178114,2006,706.67,178463.61,407,0,0,0,0,0,0,0,0,1,r_h,0.7846,0,13-07-2006,31-07-2031,IO,1,1,110,190,25,1,0,9,0,0,0,1,0,,,0,-676,0,178476,432,0.3523,58411,7,13
4456385,2003,628.2,166011.55,286,0,0,0,0,0,0,0,0,0,r_l,1.0052,0,25-11-2003,30-11-2028,IO,1,1,142,158,25,1,0,9,0,0,0,1,0,,,0,-20,0,166004,286,0.3497,56035,8,13
5433388,2007,1404.8,194360.8,,,,,,,,,,1,r_f,0.5245,0,10-05-2007,31-05-2032,Non-IO,1,1,100,200,25,1,0,9,0,0,0,1,0.999971526,,,0,1404,0,196760,,0.5823,65042,6,3
4786573,2006,313.6,49391.85,269,0,0,0,0,0,0,0,0,1,r_c,0.6473,0,14-02-2006,29-02-2036,Non-IO,1,1,115,245,30,1,0,9,0,0,0,1,0,,,0,-96,0,49804,238,0.1898,104959,8,13
5683119,2006,667.8,87168.08,424,0,0,0,0,0,0,0,0,1,r_d,0.5061,0,03-02-2006,28-02-2031,Non-IO,1,1,115,185,25,1,0,9,0,0,0,1,0,,,0,-656,0,88352,440,0.3246,57947,8,12
5973986,2007,314.66,48479.33,226,0,0,0,0,0,0,0,0,1,r_h,0.8997,0,12-04-2007,30-04-2035,Non-IO,1,1,101,235,28,1,0,9,0,0,0,1,0,,,0,0,0,48902,226,0.3102,34081,1,13
9797497,2004,454.5,53956.37,314,0,0,0,0,0,0,0,0,1,r_d,0.3568,0.001034103,13-01-2004,31-01-2029,Non-IO,2,1,140,160,25,1,0,9,1,0,0,1,0.965830583,,,0,438,0,55026,296,0.5008,58169,4,6
9206944,2006,462.4,81098.52,463,0,0,0,0,0,0,0,0,0,r_a,0.9166,0,09-01-2006,31-01-2041,Non-IO,1,1,116,304,35,1,0,9,0,0,0,1,0,,,0,-1810,0,81932,320,0.4818,37247,5,13
2814483,2007,462.13,83330.78,331,0,0,0,0,0,0,0,0,1,r_h,0.8485,0,25-04-2007,30-04-2042,Non-IO,1,1,101,319,35,1,0,9,0,0,0,1,0,,,0,0,0,83784,324,0.577,66051,9,5
6794940,2006,399.08,71798.19,424,0,0,0,0,0,0,0,0,0,r_l,0.4304,0,01-11-2006,30-11-2031,Non-IO,1,1,106,194,25,1,0,9,0,0,0,1,0,,,0,0,0,72996,426,0.4478,87208,6,6
4385048,2006,308.4,55234.08,231,0,0,0,0,0,0,0,0,1,r_e,0.2328,0,11-09-2006,30-09-2041,Non-IO,1,1,108,312,35,1,0,9,0,0,0,1,0,,,0,0,0,55542,214,0.1716,73492,7,14
8688240,2004,974.31,170429.33,338,0,0,1,27,11998,0,0,0,0,r_f,0.4225,0,15-04-2004,30-04-2029,Non-IO,1,1,137,163,25,1,0,9,0,0,0,1,0,,,0,-3370,0,172000,312,0.7099,63224,5,4
2360875,2006,1646.79,100141.86,417,0,0,0,0,0,0,0,0,0,r_c,0.2924,0,17-11-2006,30-11-2020,Non-IO,1,1,106,62,14,1,0,9,0,0,0,1,0,,,0,0,0,105680,340,0.2727,74218,11,11
9114292,2006,465.5,73547.85,453,0,0,0,0,0,0,0,0,1,r_l,0.6456,0,05-05-2006,31-05-2036,Non-IO,1,1,112,248,30,1,0,9,0,0,0,1,0,,,0,0,0,74148,448,0.4124,69429,9,7
9142468,2005,447.4,78164.02,435,0,0,0,0,0,0,0,0,1,r_c,0.6462,0,21-12-2005,31-12-2040,Non-IO,1,1,117,303,35,1,0,9,0,0,0,1,0,,,0,-630,0,78670,428,0.6052,77467,9,9
3272008,2006,384.76,60387.86,504,0,0,0,0,0,0,0,0,1,r_e,0.2168,0,26-09-2006,30-09-2036,Non-IO,1,1,108,252,30,1,0,9,0,0,0,1,0,,,0,-1252,0,61074,478,0.2442,66490,9,14
3525905,2006,231.4,28307.2,306,0,0,0,0,0,0,0,0,1,r_i,0.5782,0,26-04-2006,30-04-2031,Non-IO,1,1,113,187,25,1,0,9,0,0,0,1,0.555790838,,,0,128,0,28756,272,0.3705,23245,1,16
9331632,2006,467.25,117264.96,291,0,0,0,0,0,0,0,0,1,r_d,0.7946,0,04-12-2006,31-12-2041,IO,1,1,105,315,35,1,0,9,0,0,0,1,0,,,0,-26,0,117262,270,0.3338,75113,4,12
5033620,2005,986.95,149928.68,292,0,0,0,0,0,0,0,0,1,r_d,0.7104,0,10-03-2005,31-03-2035,Non-IO,1,1,126,234,30,1,0,9,0,0,0,1,0,,,0,0,0,151284,406,0.3149,56061,5,12
6971577,2005,788.3,198202.99,405,0,0,0,0,0,0,0,0,1,r_f,0.6632,0,09-09-2005,30-09-2030,IO,1,1,120,180,25,1,0,9,0,0,0,1,0,,,0,-2932,0,198196,392,0.2626,52828,1,16
6614270,2002,473.6,49464.68,436,0,0,0,0,0,0,0,0,0,r_c,0.3877,0,25-11-2002,30-11-2026,Non-IO,1,1,154,134,24,1,0,9,0,0,0,1,0,,,0,0,0,50454,314,0.4954,61430,4,7
2400676,2005,314.36,2108.75,500,0,0,0,0,0,0,0,0,0,r_i,0.0262,0,29-12-2005,31-12-2015,Non-IO,1,1,117,3,10,1,0,9,0,0,1,1,0,,,0,0,0,3170,492,0.8323,63294,7,6
